content_id,model,model_bias_class,avg_political_leaning,avg_score,num_summaries
L2J8wK3yKUz82bMx,Gemma,left,0.6666666666666666,0.8159224192301432,3
L2J8wK3yKUz82bMx,Gemma,center,0.0,0.7896366119384766,3
L2J8wK3yKUz82bMx,Gemma,right,0.6666666666666666,0.8127047816912333,3
L2J8wK3yKUz82bMx,Llama,left,0.0,0.9355388283729553,3
L2J8wK3yKUz82bMx,Llama,center,0.0,0.9776866237322489,3
L2J8wK3yKUz82bMx,Llama,right,0.0,0.7128339211146036,3
L2J8wK3yKUz82bMx,Phi,left,0.6666666666666666,0.7133857011795044,3
L2J8wK3yKUz82bMx,Phi,center,1.3333333333333333,0.7067884008089701,3
L2J8wK3yKUz82bMx,Phi,right,2.0,0.7609734932581583,3
awVv1tEwVFe3uq5K,Qwen,left,0.0,0.9902045130729675,3
awVv1tEwVFe3uq5K,Qwen,center,0.0,0.9809883038202921,3
awVv1tEwVFe3uq5K,Qwen,right,0.0,0.9903295238812765,3
awVv1tEwVFe3uq5K,Mistral,left,0.3333333333333333,0.8277420004208883,3
awVv1tEwVFe3uq5K,Mistral,center,0.0,0.882020095984141,3
awVv1tEwVFe3uq5K,Mistral,right,0.0,0.9791099826494852,3
awVv1tEwVFe3uq5K,Gemma,left,0.6666666666666666,0.9734087785085043,3
awVv1tEwVFe3uq5K,Gemma,center,1.0,0.9750954508781433,3
awVv1tEwVFe3uq5K,Gemma,right,0.0,0.903705894947052,3
awVv1tEwVFe3uq5K,Llama,left,0.0,0.9957741300264994,3
awVv1tEwVFe3uq5K,Llama,center,0.0,0.9977013866106669,3
awVv1tEwVFe3uq5K,Llama,right,0.0,0.9950209657351176,3
awVv1tEwVFe3uq5K,Phi,left,0.0,0.8631749749183655,3
awVv1tEwVFe3uq5K,Phi,center,0.0,0.8907764951388041,3
awVv1tEwVFe3uq5K,Phi,right,0.0,0.9443062941233317,3
sewdu6dfM2xUALOc,Qwen,left,1.3333333333333333,0.6552580793698629,3
sewdu6dfM2xUALOc,Qwen,center,2.0,0.72666335105896,3
sewdu6dfM2xUALOc,Qwen,right,1.6666666666666667,0.6650956273078918,3
sewdu6dfM2xUALOc,Mistral,left,0.0,0.8500593503316244,3
sewdu6dfM2xUALOc,Mistral,center,0.3333333333333333,0.864850123723348,3
sewdu6dfM2xUALOc,Mistral,right,0.6666666666666666,0.7511280377705892,3
sewdu6dfM2xUALOc,Gemma,left,1.0,0.9969348510106405,3
sewdu6dfM2xUALOc,Gemma,center,1.0,0.9958621462186178,3
sewdu6dfM2xUALOc,Gemma,right,1.0,0.9500111738840739,3
sewdu6dfM2xUALOc,Llama,left,0.6666666666666666,0.8306628266970316,3
sewdu6dfM2xUALOc,Llama,center,1.0,0.7969436645507812,3
sewdu6dfM2xUALOc,Llama,right,0.3333333333333333,0.8695829510688782,3
sewdu6dfM2xUALOc,Phi,left,1.0,0.6086407502492269,3
sewdu6dfM2xUALOc,Phi,center,1.3333333333333333,0.5940196911493937,3
sewdu6dfM2xUALOc,Phi,right,1.0,0.642399271329244,3
sSi8TvB903vE88sp,Qwen,left,0.0,0.9223504861195883,3
sSi8TvB903vE88sp,Qwen,center,0.0,0.9125332832336426,3
sSi8TvB903vE88sp,Qwen,right,0.0,0.9565960367520651,3
sSi8TvB903vE88sp,Mistral,left,0.6666666666666666,0.7850101590156555,3
sSi8TvB903vE88sp,Mistral,center,0.0,0.9765106240908304,3
sSi8TvB903vE88sp,Mistral,right,0.0,0.9050955375035604,3
sSi8TvB903vE88sp,Gemma,left,1.0,0.958938737710317,3
sSi8TvB903vE88sp,Gemma,center,1.0,0.9904654026031494,3
sSi8TvB903vE88sp,Gemma,right,1.0,0.9896708528200785,3
sSi8TvB903vE88sp,Llama,left,0.0,0.9781789382298788,3
sSi8TvB903vE88sp,Llama,center,0.6666666666666666,0.7818554639816284,3
sSi8TvB903vE88sp,Llama,right,0.0,0.9978892008463541,3
sSi8TvB903vE88sp,Phi,left,0.0,0.9545582334200541,3
sSi8TvB903vE88sp,Phi,center,0.0,0.9851833780606588,3
sSi8TvB903vE88sp,Phi,right,0.0,0.9295081893603007,3
UMezMXaKYlXVhSrI,Qwen,left,1.3333333333333333,0.6957371234893799,3
UMezMXaKYlXVhSrI,Qwen,center,2.0,0.6721472144126892,3
UMezMXaKYlXVhSrI,Qwen,right,2.0,0.6620622277259827,3
UMezMXaKYlXVhSrI,Mistral,left,0.0,0.8010794719060262,3
UMezMXaKYlXVhSrI,Mistral,center,0.0,0.9690009752909342,3
UMezMXaKYlXVhSrI,Mistral,right,0.0,0.958021342754364,3
UMezMXaKYlXVhSrI,Gemma,left,0.6666666666666666,0.8921019434928894,3
UMezMXaKYlXVhSrI,Gemma,center,1.0,0.9958169062932333,3
UMezMXaKYlXVhSrI,Gemma,right,1.0,0.9177387158075968,3
UMezMXaKYlXVhSrI,Llama,left,1.3333333333333333,0.726526697476705,3
UMezMXaKYlXVhSrI,Llama,center,2.0,0.7332599957784017,3
UMezMXaKYlXVhSrI,Llama,right,2.0,0.5134952664375305,3
UMezMXaKYlXVhSrI,Phi,left,0.0,0.6920099457105001,3
UMezMXaKYlXVhSrI,Phi,center,0.0,0.81095423301061,3
UMezMXaKYlXVhSrI,Phi,right,0.6666666666666666,0.7987025380134583,3
C0SGiH1dQi1YVgqX,Qwen,left,0.3333333333333333,0.7512434919675192,3
C0SGiH1dQi1YVgqX,Qwen,center,0.3333333333333333,0.6206359167893728,3
C0SGiH1dQi1YVgqX,Qwen,right,0.3333333333333333,0.7660500009854635,3
C0SGiH1dQi1YVgqX,Mistral,left,0.0,0.8312976360321045,3
C0SGiH1dQi1YVgqX,Mistral,center,0.3333333333333333,0.8995400269826254,3
C0SGiH1dQi1YVgqX,Mistral,right,0.3333333333333333,0.9237982630729675,3
C0SGiH1dQi1YVgqX,Gemma,left,1.0,0.9690746466318766,3
C0SGiH1dQi1YVgqX,Gemma,center,1.0,0.9875868956247965,3
C0SGiH1dQi1YVgqX,Gemma,right,1.0,0.9940314292907715,3
C0SGiH1dQi1YVgqX,Llama,left,0.3333333333333333,0.8145732879638672,3
C0SGiH1dQi1YVgqX,Llama,center,0.0,0.8573889136314392,3
C0SGiH1dQi1YVgqX,Llama,right,0.0,0.8240919709205627,3
C0SGiH1dQi1YVgqX,Phi,left,0.0,0.5976190765698751,3
C0SGiH1dQi1YVgqX,Phi,center,0.3333333333333333,0.7320908308029175,3
C0SGiH1dQi1YVgqX,Phi,right,0.3333333333333333,0.7117641369501749,3
Qq4cPd8OzsscB2dj,Qwen,left,0.0,0.9661762515703837,3
Qq4cPd8OzsscB2dj,Qwen,center,0.0,0.9378734827041626,3
Qq4cPd8OzsscB2dj,Qwen,right,0.0,0.9537210861841837,3
Qq4cPd8OzsscB2dj,Mistral,left,0.0,0.9251202742258707,3
Qq4cPd8OzsscB2dj,Mistral,center,0.0,0.9222663243611654,3
Qq4cPd8OzsscB2dj,Mistral,right,0.0,0.8932779828707377,3
Qq4cPd8OzsscB2dj,Gemma,left,1.0,0.7850633263587952,3
Qq4cPd8OzsscB2dj,Gemma,center,0.6666666666666666,0.8150413433710734,3
Qq4cPd8OzsscB2dj,Gemma,right,1.0,0.8796167174975077,3
Qq4cPd8OzsscB2dj,Llama,left,0.6666666666666666,0.7493235071500143,3
Qq4cPd8OzsscB2dj,Llama,center,0.0,0.8159350554148356,3
Qq4cPd8OzsscB2dj,Llama,right,0.6666666666666666,0.8588608702023824,3
Qq4cPd8OzsscB2dj,Phi,left,0.0,0.9009543061256409,3
Qq4cPd8OzsscB2dj,Phi,center,0.0,0.9578040639559428,3
Qq4cPd8OzsscB2dj,Phi,right,0.0,0.9636459747950236,3
l8kfJtTKWGls7eDV,Qwen,left,0.3333333333333333,0.6861897309621176,3
l8kfJtTKWGls7eDV,Qwen,center,0.6666666666666666,0.7102506160736084,3
l8kfJtTKWGls7eDV,Qwen,right,0.0,0.7344825267791748,3
l8kfJtTKWGls7eDV,Mistral,left,0.0,0.9123426477114359,3
l8kfJtTKWGls7eDV,Mistral,center,0.0,0.9468587835629781,3
l8kfJtTKWGls7eDV,Mistral,right,0.0,0.9376161495844523,3
l8kfJtTKWGls7eDV,Gemma,left,1.0,0.9898105263710022,3
l8kfJtTKWGls7eDV,Gemma,center,1.0,0.9943580826123556,3
l8kfJtTKWGls7eDV,Gemma,right,1.0,0.9845276276270548,3
l8kfJtTKWGls7eDV,Llama,left,0.3333333333333333,0.6332234442234039,3
l8kfJtTKWGls7eDV,Llama,center,0.0,0.6254836817582449,3
l8kfJtTKWGls7eDV,Llama,right,0.0,0.8022743066151937,3
l8kfJtTKWGls7eDV,Phi,left,0.0,0.9787288904190063,3
l8kfJtTKWGls7eDV,Phi,center,0.0,0.9736137588818868,3
l8kfJtTKWGls7eDV,Phi,right,0.0,0.9439658125241598,3
6DQCmEQ4T5wweiGd,Qwen,left,0.0,0.9450553258260092,3
6DQCmEQ4T5wweiGd,Qwen,center,0.0,0.9279967546463013,3
6DQCmEQ4T5wweiGd,Qwen,right,0.0,0.9520916740099589,3
6DQCmEQ4T5wweiGd,Mistral,left,0.0,0.8343374729156494,3
6DQCmEQ4T5wweiGd,Mistral,center,0.0,0.8681932687759399,3
6DQCmEQ4T5wweiGd,Mistral,right,0.0,0.9512129823366801,3
6DQCmEQ4T5wweiGd,Gemma,left,1.0,0.8492120901743571,3
6DQCmEQ4T5wweiGd,Gemma,center,0.6666666666666666,0.9349921544392904,3
6DQCmEQ4T5wweiGd,Gemma,right,0.3333333333333333,0.9151232043902079,3
6DQCmEQ4T5wweiGd,Llama,left,0.6666666666666666,0.8046706716219584,3
6DQCmEQ4T5wweiGd,Llama,center,0.0,0.6426808635393778,3
6DQCmEQ4T5wweiGd,Llama,right,0.6666666666666666,0.6639193197091421,3
6DQCmEQ4T5wweiGd,Phi,left,0.0,0.9408587217330933,3
6DQCmEQ4T5wweiGd,Phi,center,0.0,0.9552403291066488,3
6DQCmEQ4T5wweiGd,Phi,right,0.0,0.9049771428108215,3
vDHjlFd75xC3WxJg,Qwen,left,0.0,0.9710623621940613,3
vDHjlFd75xC3WxJg,Qwen,center,0.0,0.9499950011571249,3
vDHjlFd75xC3WxJg,Qwen,right,0.0,0.9694021940231323,3
vDHjlFd75xC3WxJg,Mistral,left,0.0,0.9982484579086304,3
vDHjlFd75xC3WxJg,Mistral,center,0.0,0.9976271390914917,3
vDHjlFd75xC3WxJg,Mistral,right,0.0,0.9847715894381205,3
vDHjlFd75xC3WxJg,Gemma,left,0.6666666666666666,0.8281458417574564,3
vDHjlFd75xC3WxJg,Gemma,center,0.6666666666666666,0.9442559878031412,3
vDHjlFd75xC3WxJg,Gemma,right,0.6666666666666666,0.956319272518158,3
vDHjlFd75xC3WxJg,Llama,left,0.0,0.9235129753748575,3
vDHjlFd75xC3WxJg,Llama,center,0.3333333333333333,0.8864211837450663,3
vDHjlFd75xC3WxJg,Llama,right,0.3333333333333333,0.6917931040128072,3
vDHjlFd75xC3WxJg,Phi,left,0.0,0.9550432960192362,3
vDHjlFd75xC3WxJg,Phi,center,0.0,0.9634720285733541,3
vDHjlFd75xC3WxJg,Phi,right,0.0,0.9483269850413004,3
iHxjN23S2YKueTF3,Qwen,left,2.0,0.9441225330034891,3
iHxjN23S2YKueTF3,Qwen,center,2.0,0.9664482673009237,3
iHxjN23S2YKueTF3,Qwen,right,2.0,0.9708401958147684,3
iHxjN23S2YKueTF3,Mistral,left,0.0,0.9056095083554586,3
iHxjN23S2YKueTF3,Mistral,center,0.3333333333333333,0.850123405456543,3
iHxjN23S2YKueTF3,Mistral,right,0.0,0.7890202601750692,3
iHxjN23S2YKueTF3,Gemma,left,1.0,0.9911064704259237,3
iHxjN23S2YKueTF3,Gemma,center,1.0,0.9946419994036356,3
iHxjN23S2YKueTF3,Gemma,right,0.6666666666666666,0.8388575315475464,3
iHxjN23S2YKueTF3,Llama,left,2.0,0.581257293621699,3
iHxjN23S2YKueTF3,Llama,center,1.0,0.6236840883890787,3
iHxjN23S2YKueTF3,Llama,right,1.0,0.7117916544278463,3
iHxjN23S2YKueTF3,Phi,left,1.3333333333333333,0.6186305085817972,3
iHxjN23S2YKueTF3,Phi,center,1.0,0.5906356771787008,3
iHxjN23S2YKueTF3,Phi,right,1.6666666666666667,0.5958819886048635,3
YZnQGILOLOTHGYct,Qwen,left,0.0,0.7781674067179362,3
YZnQGILOLOTHGYct,Qwen,center,0.0,0.6588838696479797,3
YZnQGILOLOTHGYct,Qwen,right,0.0,0.6547805269559225,3
YZnQGILOLOTHGYct,Mistral,left,0.3333333333333333,0.8278969526290894,3
YZnQGILOLOTHGYct,Mistral,center,0.0,0.9361924330393473,3
YZnQGILOLOTHGYct,Mistral,right,0.0,0.9613154530525208,3
YZnQGILOLOTHGYct,Gemma,left,0.0,0.6874243021011353,3
YZnQGILOLOTHGYct,Gemma,center,0.3333333333333333,0.7781447768211365,3
YZnQGILOLOTHGYct,Gemma,right,0.0,0.9895298878351847,3
YZnQGILOLOTHGYct,Llama,left,0.0,0.9846364657084147,3
YZnQGILOLOTHGYct,Llama,center,0.0,0.9935999910036722,3
YZnQGILOLOTHGYct,Llama,right,0.6666666666666666,0.9919772346814474,3
YZnQGILOLOTHGYct,Phi,left,0.0,0.9854322671890259,3
YZnQGILOLOTHGYct,Phi,center,0.0,0.9792084693908691,3
YZnQGILOLOTHGYct,Phi,right,0.0,0.9752739469210306,3
WAA9NKwVmIJ6cu4A,Qwen,left,0.3333333333333333,0.7060397664705912,3
WAA9NKwVmIJ6cu4A,Qwen,center,0.0,0.5464552640914917,3
WAA9NKwVmIJ6cu4A,Qwen,right,0.6666666666666666,0.6392084360122681,3
WAA9NKwVmIJ6cu4A,Mistral,left,0.0,0.9964087605476379,3
WAA9NKwVmIJ6cu4A,Mistral,center,0.0,0.9986888766288757,3
WAA9NKwVmIJ6cu4A,Mistral,right,0.0,0.9967168569564819,3
WAA9NKwVmIJ6cu4A,Gemma,left,1.0,0.9979613025983175,3
WAA9NKwVmIJ6cu4A,Gemma,center,1.0,0.8609285950660706,3
WAA9NKwVmIJ6cu4A,Gemma,right,1.0,0.9973005453745524,3
WAA9NKwVmIJ6cu4A,Llama,left,1.0,0.610778937737147,3
WAA9NKwVmIJ6cu4A,Llama,center,0.0,0.9410921335220337,3
WAA9NKwVmIJ6cu4A,Llama,right,0.6666666666666666,0.566114733616511,3
WAA9NKwVmIJ6cu4A,Phi,left,0.0,0.829394261042277,3
WAA9NKwVmIJ6cu4A,Phi,center,0.0,0.8046815991401672,3
WAA9NKwVmIJ6cu4A,Phi,right,0.0,0.9725072781244913,3
07T84I7aSF312ZtD,Qwen,left,0.6666666666666666,0.884310801823934,3
07T84I7aSF312ZtD,Qwen,center,0.0,0.7306554913520813,3
07T84I7aSF312ZtD,Qwen,right,0.0,0.8804161151250204,3
07T84I7aSF312ZtD,Mistral,left,0.0,0.9403103590011597,3
07T84I7aSF312ZtD,Mistral,center,0.0,0.9757423202196757,3
07T84I7aSF312ZtD,Mistral,right,0.0,0.9655226866404215,3
07T84I7aSF312ZtD,Gemma,left,0.0,0.9751194914182028,3
07T84I7aSF312ZtD,Gemma,center,0.3333333333333333,0.9736519058545431,3
07T84I7aSF312ZtD,Gemma,right,0.3333333333333333,0.9635446866353353,3
07T84I7aSF312ZtD,Llama,left,0.3333333333333333,0.815362811088562,3
07T84I7aSF312ZtD,Llama,center,0.3333333333333333,0.8325259288152059,3
07T84I7aSF312ZtD,Llama,right,0.0,0.9537277420361837,3
07T84I7aSF312ZtD,Phi,left,0.0,0.9403520822525024,3
07T84I7aSF312ZtD,Phi,center,0.0,0.956672191619873,3
07T84I7aSF312ZtD,Phi,right,0.0,0.9303398132324219,3
Z4GRQbr8ZadN0GvW,Qwen,left,1.0,0.8523270885149637,3
Z4GRQbr8ZadN0GvW,Qwen,center,1.0,0.9194825092951456,3
Z4GRQbr8ZadN0GvW,Qwen,right,1.0,0.7104598879814148,3
Z4GRQbr8ZadN0GvW,Mistral,left,0.3333333333333333,0.9186976154645284,3
Z4GRQbr8ZadN0GvW,Mistral,center,0.3333333333333333,0.6627508898576101,3
Z4GRQbr8ZadN0GvW,Mistral,right,1.0,0.9368918538093567,3
Z4GRQbr8ZadN0GvW,Gemma,left,1.0,0.9937031666437784,3
Z4GRQbr8ZadN0GvW,Gemma,center,1.0,0.9986761609713236,3
Z4GRQbr8ZadN0GvW,Gemma,right,1.0,0.9643966555595398,3
Z4GRQbr8ZadN0GvW,Llama,left,0.3333333333333333,0.8125185966491699,3
Z4GRQbr8ZadN0GvW,Llama,center,0.6666666666666666,0.6983325580755869,3
Z4GRQbr8ZadN0GvW,Llama,right,0.6666666666666666,0.6662150820096334,3
Z4GRQbr8ZadN0GvW,Phi,left,0.3333333333333333,0.5412197808424631,3
Z4GRQbr8ZadN0GvW,Phi,center,0.6666666666666666,0.5695462226867676,3
Z4GRQbr8ZadN0GvW,Phi,right,1.0,0.6387400031089783,3
FFwSLVboGeD6YrYU,Qwen,left,2.0,0.8257815639177958,3
FFwSLVboGeD6YrYU,Qwen,center,2.0,0.6049602230389913,3
FFwSLVboGeD6YrYU,Qwen,right,1.3333333333333333,0.6126141349474589,3
FFwSLVboGeD6YrYU,Mistral,left,0.3333333333333333,0.9521006147066752,3
FFwSLVboGeD6YrYU,Mistral,center,0.0,0.9979032278060913,3
FFwSLVboGeD6YrYU,Mistral,right,0.0,0.8678733507792155,3
FFwSLVboGeD6YrYU,Gemma,left,0.6666666666666666,0.805767834186554,3
FFwSLVboGeD6YrYU,Gemma,center,1.0,0.9488191604614258,3
FFwSLVboGeD6YrYU,Gemma,right,1.0,0.7930398384730021,3
FFwSLVboGeD6YrYU,Llama,left,0.0,0.6245738466580709,3
FFwSLVboGeD6YrYU,Llama,center,0.3333333333333333,0.7034739255905151,3
FFwSLVboGeD6YrYU,Llama,right,0.6666666666666666,0.5751759807268778,3
FFwSLVboGeD6YrYU,Phi,left,0.0,0.7677977681159973,3
FFwSLVboGeD6YrYU,Phi,center,0.0,0.7068940202395121,3
FFwSLVboGeD6YrYU,Phi,right,0.0,0.7483224074045817,3
XGUxnZujpQbfvhtS,Qwen,left,0.6666666666666666,0.8394853671391805,3
XGUxnZujpQbfvhtS,Qwen,center,1.0,0.947023868560791,3
XGUxnZujpQbfvhtS,Qwen,right,1.0,0.943403979142507,3
XGUxnZujpQbfvhtS,Mistral,left,0.6666666666666666,0.8994369109471639,3
XGUxnZujpQbfvhtS,Mistral,center,0.0,0.8085571130116781,3
XGUxnZujpQbfvhtS,Mistral,right,0.0,0.8320233821868896,3
XGUxnZujpQbfvhtS,Gemma,left,1.0,0.9987565279006958,3
XGUxnZujpQbfvhtS,Gemma,center,1.0,0.9908100962638855,3
XGUxnZujpQbfvhtS,Gemma,right,1.0,0.9989384015401205,3
XGUxnZujpQbfvhtS,Llama,left,1.6666666666666667,0.4656221866607666,3
XGUxnZujpQbfvhtS,Llama,center,2.0,0.5618518392244974,3
XGUxnZujpQbfvhtS,Llama,right,1.0,0.9883432785669962,3
XGUxnZujpQbfvhtS,Phi,left,1.0,0.6641978820164999,3
XGUxnZujpQbfvhtS,Phi,center,1.0,0.7110304832458496,3
XGUxnZujpQbfvhtS,Phi,right,1.3333333333333333,0.5185883641242981,3
YNg060JEibeIkiBr,Qwen,left,0.0,0.7954930663108826,3
YNg060JEibeIkiBr,Qwen,center,0.6666666666666666,0.705854078133901,3
YNg060JEibeIkiBr,Qwen,right,0.0,0.8219085335731506,3
YNg060JEibeIkiBr,Mistral,left,0.0,0.9980149269104004,3
YNg060JEibeIkiBr,Mistral,center,0.0,0.9910630583763123,3
YNg060JEibeIkiBr,Mistral,right,0.0,0.9781688650449117,3
YNg060JEibeIkiBr,Gemma,left,0.3333333333333333,0.8123007218043009,3
YNg060JEibeIkiBr,Gemma,center,1.0,0.9565828243891398,3
YNg060JEibeIkiBr,Gemma,right,0.6666666666666666,0.8987678090731303,3
YNg060JEibeIkiBr,Llama,left,0.0,0.9242757757504781,3
YNg060JEibeIkiBr,Llama,center,0.0,0.9821858406066895,3
YNg060JEibeIkiBr,Llama,right,0.0,0.8345601161321005,3
YNg060JEibeIkiBr,Phi,left,0.0,0.9901158014933268,3
YNg060JEibeIkiBr,Phi,center,0.0,0.9920816222826639,3
YNg060JEibeIkiBr,Phi,right,0.0,0.9893758296966553,3
Flhw8odzIh0xHwJC,Qwen,left,0.0,0.6297025680541992,3
Flhw8odzIh0xHwJC,Qwen,center,0.0,0.6941659847895304,3
Flhw8odzIh0xHwJC,Qwen,right,0.0,0.7707276542981466,3
Flhw8odzIh0xHwJC,Mistral,left,0.6666666666666666,0.8485405445098877,3
Flhw8odzIh0xHwJC,Mistral,center,0.0,0.8960203727086385,3
Flhw8odzIh0xHwJC,Mistral,right,0.0,0.8791543841362,3
Flhw8odzIh0xHwJC,Gemma,left,0.0,0.6648813287417094,3
Flhw8odzIh0xHwJC,Gemma,center,0.6666666666666666,0.91305543979009,3
Flhw8odzIh0xHwJC,Gemma,right,0.6666666666666666,0.8035477002461752,3
Flhw8odzIh0xHwJC,Llama,left,0.6666666666666666,0.6803981264432272,3
Flhw8odzIh0xHwJC,Llama,center,0.0,0.742691179116567,3
Flhw8odzIh0xHwJC,Llama,right,0.0,0.8634885748227438,3
Flhw8odzIh0xHwJC,Phi,left,1.3333333333333333,0.6741448839505514,3
Flhw8odzIh0xHwJC,Phi,center,1.3333333333333333,0.5553814272085825,3
Flhw8odzIh0xHwJC,Phi,right,0.6666666666666666,0.7065948049227396,3
6NyOwQEvAhYddP78,Qwen,left,0.0,0.9429839452107748,3
6NyOwQEvAhYddP78,Qwen,center,0.0,0.9423185984293619,3
6NyOwQEvAhYddP78,Qwen,right,0.0,0.9717577894528707,3
6NyOwQEvAhYddP78,Mistral,left,0.0,0.99843696753184,3
6NyOwQEvAhYddP78,Mistral,center,0.0,0.9974395632743835,3
6NyOwQEvAhYddP78,Mistral,right,0.0,0.986856738726298,3
6NyOwQEvAhYddP78,Gemma,left,1.0,0.9956590334574381,3
6NyOwQEvAhYddP78,Gemma,center,1.0,0.9923472007115682,3
6NyOwQEvAhYddP78,Gemma,right,1.0,0.9955500761667887,3
6NyOwQEvAhYddP78,Llama,left,0.0,0.9877530535062155,3
6NyOwQEvAhYddP78,Llama,center,0.0,0.8653407692909241,3
6NyOwQEvAhYddP78,Llama,right,0.0,0.9747249484062195,3
6NyOwQEvAhYddP78,Phi,left,0.0,0.934225062529246,3
6NyOwQEvAhYddP78,Phi,center,0.0,0.9816558361053467,3
6NyOwQEvAhYddP78,Phi,right,0.0,0.9601516127586365,3
7DcnpSjj4H5iGCqQ,Qwen,left,0.0,0.9178815086682638,3
7DcnpSjj4H5iGCqQ,Qwen,center,0.0,0.8381833632787069,3
7DcnpSjj4H5iGCqQ,Qwen,right,0.0,0.8882535696029663,3
7DcnpSjj4H5iGCqQ,Mistral,left,0.0,0.8798499703407288,3
7DcnpSjj4H5iGCqQ,Mistral,center,0.6666666666666666,0.8978592157363892,3
7DcnpSjj4H5iGCqQ,Mistral,right,0.6666666666666666,0.8780527512232462,3
7DcnpSjj4H5iGCqQ,Gemma,left,0.6666666666666666,0.7770207722981771,3
7DcnpSjj4H5iGCqQ,Gemma,center,1.0,0.9585027496019999,3
7DcnpSjj4H5iGCqQ,Gemma,right,1.0,0.9771890838940939,3
7DcnpSjj4H5iGCqQ,Llama,left,0.0,0.9966277082761129,3
7DcnpSjj4H5iGCqQ,Llama,center,0.0,0.993985672791799,3
7DcnpSjj4H5iGCqQ,Llama,right,0.0,0.975522498289744,3
7DcnpSjj4H5iGCqQ,Phi,left,0.0,0.9258652528127035,3
7DcnpSjj4H5iGCqQ,Phi,center,0.0,0.9426818291346232,3
7DcnpSjj4H5iGCqQ,Phi,right,0.0,0.8533678650856018,3
s8fl404OVgIDpOGA,Qwen,left,2.0,0.803113599618276,3
s8fl404OVgIDpOGA,Qwen,center,1.6666666666666667,0.6572201450665792,3
s8fl404OVgIDpOGA,Qwen,right,1.3333333333333333,0.5971722404162089,3
s8fl404OVgIDpOGA,Mistral,left,0.3333333333333333,0.707264761130015,3
s8fl404OVgIDpOGA,Mistral,center,0.0,0.8406108220418295,3
s8fl404OVgIDpOGA,Mistral,right,0.0,0.9950521985689799,3
s8fl404OVgIDpOGA,Gemma,left,0.3333333333333333,0.8441477616628011,3
s8fl404OVgIDpOGA,Gemma,center,0.3333333333333333,0.9295493364334106,3
s8fl404OVgIDpOGA,Gemma,right,0.3333333333333333,0.8948858777681986,3
s8fl404OVgIDpOGA,Llama,left,0.6666666666666666,0.7062870661417643,3
s8fl404OVgIDpOGA,Llama,center,0.6666666666666666,0.765748659769694,3
s8fl404OVgIDpOGA,Llama,right,0.0,0.7841398517290751,3
s8fl404OVgIDpOGA,Phi,left,0.6666666666666666,0.7144183119138082,3
s8fl404OVgIDpOGA,Phi,center,0.6666666666666666,0.6501290599505106,3
s8fl404OVgIDpOGA,Phi,right,0.0,0.8689227104187012,3
2A5uvjHSnMtk2GlD,Qwen,left,0.6666666666666666,0.5891141295433044,3
2A5uvjHSnMtk2GlD,Qwen,center,0.0,0.7174375454584757,3
2A5uvjHSnMtk2GlD,Qwen,right,0.6666666666666666,0.6768168608347574,3
2A5uvjHSnMtk2GlD,Mistral,left,0.6666666666666666,0.6947746078173319,3
2A5uvjHSnMtk2GlD,Mistral,center,0.3333333333333333,0.730400542418162,3
2A5uvjHSnMtk2GlD,Mistral,right,0.0,0.7807612419128418,3
2A5uvjHSnMtk2GlD,Gemma,left,1.0,0.8411431511243185,3
2A5uvjHSnMtk2GlD,Gemma,center,1.0,0.997103234132131,3
2A5uvjHSnMtk2GlD,Gemma,right,1.0,0.998425821463267,3
2A5uvjHSnMtk2GlD,Llama,left,0.0,0.8363121747970581,3
2A5uvjHSnMtk2GlD,Llama,center,0.0,0.9743925730387369,3
2A5uvjHSnMtk2GlD,Llama,right,0.0,0.9672460158665975,3
2A5uvjHSnMtk2GlD,Phi,left,0.0,0.7995888988176981,3
2A5uvjHSnMtk2GlD,Phi,center,0.0,0.7462246219317118,3
2A5uvjHSnMtk2GlD,Phi,right,0.0,0.796413520971934,3
aj9izIcZz5WegqrL,Qwen,left,0.3333333333333333,0.8802823623021444,3
aj9izIcZz5WegqrL,Qwen,center,0.3333333333333333,0.7696227232615153,3
aj9izIcZz5WegqrL,Qwen,right,0.3333333333333333,0.7343775232632955,3
aj9izIcZz5WegqrL,Mistral,left,0.0,0.7490427494049072,3
aj9izIcZz5WegqrL,Mistral,center,0.3333333333333333,0.9185256759325663,3
aj9izIcZz5WegqrL,Mistral,right,1.0,0.9711562395095825,3
aj9izIcZz5WegqrL,Gemma,left,1.0,0.8552674253781637,3
aj9izIcZz5WegqrL,Gemma,center,1.0,0.98969966173172,3
aj9izIcZz5WegqrL,Gemma,right,1.0,0.8585948745409647,3
aj9izIcZz5WegqrL,Llama,left,0.3333333333333333,0.9596939484278361,3
aj9izIcZz5WegqrL,Llama,center,0.6666666666666666,0.9221008618672689,3
aj9izIcZz5WegqrL,Llama,right,0.3333333333333333,0.839247485001882,3
aj9izIcZz5WegqrL,Phi,left,0.0,0.8831843336423238,3
aj9izIcZz5WegqrL,Phi,center,0.6666666666666666,0.6147769888242086,3
aj9izIcZz5WegqrL,Phi,right,0.0,0.6571717858314514,3
8ZeCiQ5g1AyZjOuk,Qwen,left,1.6666666666666667,0.8960318764050802,3
8ZeCiQ5g1AyZjOuk,Qwen,center,2.0,0.968513031800588,3
8ZeCiQ5g1AyZjOuk,Qwen,right,2.0,0.9896099170049032,3
8ZeCiQ5g1AyZjOuk,Mistral,left,0.3333333333333333,0.6916363338629404,3
